sym,open,high,low,close,volume,date,time
bitcoin,27754.79,27835.51,27738.67,27742.09,1115.07427,2023/5/31,1:00:00
bitcoin,27742.09,27742.09,27571.04,27673.47,1957.15814,2023/5/31,2:00:00
bitcoin,27673.47,27690.44,27600,27657.3,864.36479,2023/5/31,3:00:00
bitcoin,27657.29,27677.67,27250.88,27257.7,4851.38937,2023/5/31,4:00:00
bitcoin,27257.7,27282.58,27021,27088.15,5956.78206,2023/5/31,5:00:00
bitcoin,27088.16,27188.97,26968.49,27163.37,2753.03347,2023/5/31,6:00:00
bitcoin,27163.36,27206.35,27117.71,27167.9,1291.59774,2023/5/31,7:00:00
bitcoin,27167.91,27203.73,27107.62,27136.93,1843.63071,2023/5/31,8:00:00
bitcoin,27136.92,27157.58,27044.86,27133.28,1840.55232,2023/5/31,9:00:00
bitcoin,27133.27,27142.76,27046.2,27056.53,1368.46166,2023/5/31,10:00:00
bitcoin,27056.52,27130,26994.33,27097.18,1999.06572,2023/5/31,11:00:00
bitcoin,27097.18,27119,27043.92,27072.34,1378.73155,2023/5/31,12:00:00
bitcoin,27072.34,27231.34,27060,27117.11,1938.22341,2023/5/31,13:00:00
bitcoin,27117.1,27119.24,26851,27033.86,5162.13378,2023/5/31,14:00:00
bitcoin,27033.87,27064.03,26880.58,26911.54,2045.34009,2023/5/31,15:00:00
bitcoin,26911.55,26979.04,26839.01,26936.01,1810.52658,2023/5/31,16:00:00
bitcoin,26936,27084.51,26916.35,27055.4,1785.13173,2023/5/31,17:00:00
bitcoin,27055.39,27093.32,27020.1,27037.06,947.99679,2023/5/31,18:00:00
bitcoin,27037.06,27123.43,27000.2,27010.57,1064.24189,2023/5/31,19:00:00
bitcoin,27010.57,27116.13,27005.16,27114.2,835.43916,2023/5/31,20:00:00
bitcoin,27114.19,27119.77,27045.61,27090.79,644.01902,2023/5/31,21:00:00
bitcoin,27090.78,27193.24,27084.92,27183.98,999.11868,2023/5/31,22:00:00
bitcoin,27183.97,27299.99,27159.63,27210.35,1483.72375,2023/5/31,23:00:00
bitcoin,27210.36,27350,27023.35,27065.77,2772.82443,2023/6/1,0:00:00
bitcoin,27065.76,27165.47,27059.74,27078.56,1785.47203,2023/6/1,1:00:00
bitcoin,27078.56,27114.16,26640,26719.26,3775.37874,2023/6/1,2:00:00
bitcoin,26719.26,26838.89,26605.05,26779.94,2879.51275,2023/6/1,3:00:00
bitcoin,26779.93,26822.81,26746,26804.15,1223.77081,2023/6/1,4:00:00
bitcoin,26804.14,26863.62,26784.89,26849.2,786.7396,2023/6/1,5:00:00
bitcoin,26849.2,26883.6,26778.08,26785.13,1305.19049,2023/6/1,6:00:00
bitcoin,26785.14,26864.09,26764.16,26802.67,1298.07343,2023/6/1,7:00:00
bitcoin,26802.66,26922.76,26790.96,26912.53,1139.4347,2023/6/1,8:00:00
bitcoin,26912.54,26951.07,26899.54,26908.63,1023.37411,2023/6/1,9:00:00
bitcoin,26908.63,26934.83,26858.33,26860,894.7211,2023/6/1,10:00:00
bitcoin,26860,26905.02,26841.65,26892.96,1218.03791,2023/6/1,11:00:00
bitcoin,26892.95,26964.88,26782.53,26941.79,1939.00748,2023/6/1,12:00:00
bitcoin,26941.8,26971.07,26867.95,26891.74,1377.22419,2023/6/1,13:00:00
bitcoin,26891.74,26981.34,26833.01,26898.08,2050.06214,2023/6/1,14:00:00
bitcoin,26898.07,26947.24,26860.01,26894.48,1115.38165,2023/6/1,15:00:00
bitcoin,26894.47,27175,26795.06,27092.08,3182.53568,2023/6/1,16:00:00
bitcoin,27092.07,27137.42,26916.29,26956.94,2445.80688,2023/6/1,17:00:00
bitcoin,26956.93,27048.43,26938.06,26964.77,907.67826,2023/6/1,18:00:00
bitcoin,26964.76,26984.68,26656,26862.68,2438.22631,2023/6/1,19:00:00
bitcoin,26862.68,26919.99,26828.82,26863,875.88118,2023/6/1,20:00:00
bitcoin,26862.99,26942.98,26855.77,26889.84,837.24211,2023/6/1,21:00:00
bitcoin,26889.85,26902.43,26849.43,26880.97,751.81829,2023/6/1,22:00:00
bitcoin,26880.97,26883.51,26713.34,26817.93,1194.41453,2023/6/1,23:00:00
bitcoin,26817.93,26824.64,26505,26786.03,3258.7619,2023/6/2,0:00:00
bitcoin,26786.04,26849.09,26716.8,26811.9,1616.17119,2023/6/2,1:00:00
bitcoin,26811.89,26984.26,26811.89,26960.01,1391.57953,2023/6/2,2:00:00
bitcoin,26960.01,27017,26932.16,27000,749.52898,2023/6/2,3:00:00
bitcoin,27000.01,27120,26949.4,27068.27,1679.75278,2023/6/2,4:00:00
bitcoin,27068.27,27213,27064.96,27152.6,2395.14389,2023/6/2,5:00:00
bitcoin,27152.6,27164.94,27068,27071.06,1558.53392,2023/6/2,6:00:00
bitcoin,27071.05,27114.16,27045.8,27049.65,1223.21395,2023/6/2,7:00:00
bitcoin,27049.65,27172.39,27049.38,27166.14,984.41797,2023/6/2,8:00:00
bitcoin,27166.13,27183.07,27068.47,27080.68,1108.38127,2023/6/2,9:00:00
bitcoin,27080.68,27104.2,27061.6,27096.99,603.14207,2023/6/2,10:00:00
bitcoin,27096.98,27171.46,27072.55,27130.75,881.16869,2023/6/2,11:00:00
bitcoin,27130.75,27240,26987,27095.42,3559.44337,2023/6/2,12:00:00
bitcoin,27095.43,27134.4,26860.71,26908.84,2607.33789,2023/6/2,13:00:00
bitcoin,26908.85,26986.08,26890,26964.74,1685.83953,2023/6/2,14:00:00
bitcoin,26964.75,27107.34,26962.99,27095.92,1248.06997,2023/6/2,15:00:00
bitcoin,27095.93,27120.02,27032.93,27056.06,1402.81796,2023/6/2,16:00:00
bitcoin,27056.06,27093.82,27023.58,27057.58,952.23822,2023/6/2,17:00:00
bitcoin,27057.57,27193.62,27006.22,27192.6,1502.23473,2023/6/2,18:00:00
bitcoin,27192.61,27287.64,27131.02,27239.02,2437.06595,2023/6/2,19:00:00
bitcoin,27239.03,27274.1,27172.84,27172.84,1339.76508,2023/6/2,20:00:00
bitcoin,27172.84,27246.11,27143.37,27207.4,868.89438,2023/6/2,21:00:00
bitcoin,27207.41,27300,27199,27262.92,855.95607,2023/6/2,22:00:00
bitcoin,27262.91,27269.22,27229.9,27242.59,471.4434,2023/6/2,23:00:00
bitcoin,27242.59,27242.6,27152.2,27165.09,678.25975,2023/6/3,0:00:00
bitcoin,27165.08,27189.4,27092,27130.4,1101.74244,2023/6/3,1:00:00
bitcoin,27130.41,27169.26,27129.17,27153.26,612.83696,2023/6/3,2:00:00
bitcoin,27153.26,27171.47,27131.89,27143.2,323.04687,2023/6/3,3:00:00
bitcoin,27143.2,27163.77,27105.73,27160.24,420.01096,2023/6/3,4:00:00
bitcoin,27160.24,27168.4,27137.34,27157.2,370.29837,2023/6/3,5:00:00
bitcoin,27157.2,27212.78,27157.2,27182.35,551.27991,2023/6/3,6:00:00
bitcoin,27182.35,27200.01,27165.23,27174.42,480.87524,2023/6/3,7:00:00
bitcoin,27174.42,27181,27141.94,27146.62,394.76994,2023/6/3,8:00:00
bitcoin,27146.62,27151.52,27129.41,27151.51,379.06522,2023/6/3,9:00:00
bitcoin,27151.51,27180.03,27112.73,27140,736.47675,2023/6/3,10:00:00
bitcoin,27139.99,27171.48,27123.74,27129.79,510.67532,2023/6/3,11:00:00
bitcoin,27129.78,27173.73,27129.78,27165.81,479.78328,2023/6/3,12:00:00
bitcoin,27165.81,27183.99,27149.88,27166.98,520.87423,2023/6/3,13:00:00
bitcoin,27166.97,27193.62,27166.97,27171.24,439.7442,2023/6/3,14:00:00
bitcoin,27171.25,27333.29,27126.85,27305.26,1647.91895,2023/6/3,15:00:00
bitcoin,27305.27,27318.63,27227.19,27248.48,1156.43612,2023/6/3,16:00:00
bitcoin,27248.49,27253.57,27111.79,27160.9,1185.19741,2023/6/3,17:00:00
bitcoin,27160.91,27183.09,27125.34,27147.43,634.17095,2023/6/3,18:00:00
bitcoin,27147.44,27163.13,27025.59,27096.36,1111.9535,2023/6/3,19:00:00
bitcoin,27096.37,27124.68,27054.41,27062.33,698.85558,2023/6/3,20:00:00
bitcoin,27062.34,27074.66,26914.93,27004.41,1401.33078,2023/6/3,21:00:00
bitcoin,27004.41,27079.79,27004.4,27071.55,431.07884,2023/6/3,22:00:00
bitcoin,27071.55,27085.51,27050.38,27069.22,328.6596,2023/6/3,23:00:00
bitcoin,27069.22,27069.23,27001.59,27005.13,492.5209,2023/6/4,0:00:00
bitcoin,27005.13,27079.79,26951,27041.03,704.48666,2023/6/4,1:00:00
bitcoin,27041.04,27100.43,27034.13,27091.27,448.49261,2023/6/4,2:00:00
bitcoin,27091.28,27091.28,27042.85,27061.38,372.13858,2023/6/4,3:00:00
bitcoin,27061.37,27083.56,27042.37,27054.95,377.40749,2023/6/4,4:00:00
bitcoin,27054.95,27056.47,27027,27038.63,250.41259,2023/6/4,5:00:00
bitcoin,27038.62,27141.7,27038.62,27127.78,892.17539,2023/6/4,6:00:00
bitcoin,27127.78,27163.94,27127.78,27150.45,938.24329,2023/6/4,7:00:00
bitcoin,27150.46,27158.12,27123.81,27150.82,458.66225,2023/6/4,8:00:00
bitcoin,27150.81,27249.86,27150.81,27215.89,806.3478,2023/6/4,9:00:00
bitcoin,27215.88,27230.17,27190.34,27221.05,532.53164,2023/6/4,10:00:00
bitcoin,27221.06,27235.67,27175.51,27198.55,939.50915,2023/6/4,11:00:00
bitcoin,27198.54,27216.58,27160.11,27210.1,736.78595,2023/6/4,12:00:00
bitcoin,27210.1,27298,27206.36,27245.46,963.22786,2023/6/4,13:00:00
bitcoin,27245.47,27271.05,27170,27234.2,1120.61661,2023/6/4,14:00:00
bitcoin,27234.2,27244.58,27178.99,27179,627.04149,2023/6/4,15:00:00
bitcoin,27179,27197.98,27155,27170.66,709.24706,2023/6/4,16:00:00
bitcoin,27170.66,27210.41,27168.05,27176.76,429.63017,2023/6/4,17:00:00
bitcoin,27176.75,27209.03,27176.75,27194.18,488.86549,2023/6/4,18:00:00
bitcoin,27194.19,27222,27188.49,27213.11,358.87616,2023/6/4,19:00:00
bitcoin,27213.11,27269.09,27205.84,27241.51,546.99091,2023/6/4,20:00:00
bitcoin,27241.5,27280,27187.39,27194.57,630.62225,2023/6/4,21:00:00
bitcoin,27194.57,27455.02,27188.27,27234.06,3633.43419,2023/6/4,22:00:00
bitcoin,27234.06,27319.84,27043.65,27115.21,1800.144,2023/6/4,23:00:00
bitcoin,27115.2,27129.33,26966,27024.76,1770.73298,2023/6/5,0:00:00
bitcoin,27024.75,27054.97,26948.1,27047.14,1087.24287,2023/6/5,1:00:00
bitcoin,27047.14,27079.05,26859,26922.71,1366.6475,2023/6/5,2:00:00
bitcoin,26922.72,26924.81,26791.04,26843.58,2225.14224,2023/6/5,3:00:00
bitcoin,26843.57,26870.54,26769.51,26837,1119.14678,2023/6/5,4:00:00
bitcoin,26837,26837.91,26740.38,26816.7,1838.2393,2023/6/5,5:00:00
bitcoin,26816.7,26834.63,26761.26,26765.34,1222.38539,2023/6/5,6:00:00
bitcoin,26765.33,26832.38,26742.13,26829.99,1242.361,2023/6/5,7:00:00
bitcoin,26830,26840.77,26794.79,26798.64,837.57029,2023/6/5,8:00:00
bitcoin,26798.63,26825.09,26713.74,26776.99,1324.97756,2023/6/5,9:00:00
bitcoin,26777,26792.7,26714,26716.8,1350.86586,2023/6/5,10:00:00
bitcoin,26716.8,26799.66,26668,26773.39,1210.05222,2023/6/5,11:00:00
bitcoin,26773.39,26782.63,26654.39,26690.76,1525.13085,2023/6/5,12:00:00
bitcoin,26690.76,26765.3,26640,26728.64,1517.5261,2023/6/5,13:00:00
bitcoin,26728.63,26817.61,26699.99,26802.21,1631.85739,2023/6/5,14:00:00
bitcoin,26802.21,26809.59,26000,26007.53,10045.19226,2023/6/5,15:00:00
bitcoin,26007.53,26074.51,25471,25809.05,15303.29987,2023/6/5,16:00:00
bitcoin,25809.05,25809.7,25578.96,25756.28,4108.6381,2023/6/5,17:00:00
bitcoin,25756.27,25756.28,25526.15,25564.43,3580.96488,2023/6/5,18:00:00
bitcoin,25564.42,25637.82,25388,25629.99,4463.15529,2023/6/5,19:00:00
bitcoin,25630,25680.01,25587.47,25631.16,1859.43545,2023/6/5,20:00:00
bitcoin,25631.15,25685.84,25509.98,25658.35,1572.51351,2023/6/5,21:00:00
bitcoin,25658.35,25774.9,25647.29,25710.73,1838.0922,2023/6/5,22:00:00
bitcoin,25710.74,25858.42,25701.42,25728.2,1764.43316,2023/6/5,23:00:00
bitcoin,25728.2,25756.34,25675.26,25690.89,1829.55213,2023/6/6,0:00:00
bitcoin,25690.89,25695.59,25611.9,25640.01,1515.07302,2023/6/6,1:00:00
bitcoin,25640.02,25801.09,25601,25764.76,1638.10867,2023/6/6,2:00:00
bitcoin,25764.76,25764.76,25712.02,25730.83,754.55594,2023/6/6,3:00:00
bitcoin,25730.83,25806.6,25726.11,25797.65,679.57161,2023/6/6,4:00:00
bitcoin,25797.66,25821.41,25758,25769.95,942.45063,2023/6/6,5:00:00
bitcoin,25769.96,25807.63,25752.6,25766.21,1146.56549,2023/6/6,6:00:00
bitcoin,25766.21,25809.9,25706.18,25722.33,1793.86272,2023/6/6,7:00:00
bitcoin,25722.34,25746.03,25670.9,25707.8,1185.0488,2023/6/6,8:00:00
bitcoin,25707.8,25789.71,25691.72,25750.76,791.97455,2023/6/6,9:00:00
bitcoin,25750.75,25797,25741.99,25742.36,861.22598,2023/6/6,10:00:00
bitcoin,25742.36,25749.17,25640.33,25686.64,1867.16747,2023/6/6,11:00:00
bitcoin,25686.64,25737.23,25351.02,25533.41,5378.21189,2023/6/6,12:00:00
bitcoin,25533.41,25784.31,25385.8,25735.2,4315.54458,2023/6/6,13:00:00
bitcoin,25735.2,26111.15,25735.2,26024.73,6006.62536,2023/6/6,14:00:00
bitcoin,26024.72,26143.69,25925.85,26066.11,2880.24787,2023/6/6,15:00:00
bitcoin,26066.12,26401,26066.11,26369.99,3915.54382,2023/6/6,16:00:00
bitcoin,26370,26780,26290.56,26669.16,8776.3447,2023/6/6,17:00:00
bitcoin,26669.16,26782.52,26637.64,26698.08,2926.69288,2023/6/6,18:00:00
bitcoin,26698.08,27216.89,26690.93,27080.13,6336.18815,2023/6/6,19:00:00
bitcoin,27080.12,27222,26857.92,26944.98,5242.13695,2023/6/6,20:00:00
bitcoin,26944.99,27092.82,26938.06,27057.03,2014.79907,2023/6/6,21:00:00
bitcoin,27057.03,27188.46,27044.34,27152.65,1842.84082,2023/6/6,22:00:00
bitcoin,27152.66,27355.33,27120.02,27230.08,3752.27128,2023/6/6,23:00:00
bitcoin,27230.07,27391.77,27163.06,27179.8,2992.02834,2023/6/7,0:00:00
bitcoin,27179.8,27222.14,27065.89,27085.83,2618.44012,2023/6/7,1:00:00
bitcoin,27085.82,27093.95,26912.69,26943.69,2657.89391,2023/6/7,2:00:00
bitcoin,26943.68,26967.88,26720.47,26909.01,3105.70144,2023/6/7,3:00:00
bitcoin,26909.01,26965,26874.76,26933.12,1266.22184,2023/6/7,4:00:00
bitcoin,26933.11,26980.04,26871.71,26912.99,1028.78255,2023/6/7,5:00:00
bitcoin,26912.99,26943.9,26814.71,26829.3,1276.59358,2023/6/7,6:00:00
bitcoin,26829.3,26899.99,26753.01,26795.87,1823.54312,2023/6/7,7:00:00
bitcoin,26795.87,26840.9,26761.41,26816.47,1198.72003,2023/6/7,8:00:00
bitcoin,26816.47,26816.47,26428.58,26486.28,3819.66805,2023/6/7,9:00:00
bitcoin,26486.28,26629.99,26352,26595.74,3987.08298,2023/6/7,10:00:00
bitcoin,26595.73,26968,26579.6,26896.14,3293.93935,2023/6/7,11:00:00
bitcoin,26896.14,26932.1,26743.02,26802.35,2251.66556,2023/6/7,12:00:00
bitcoin,26802.35,26864.26,26670.94,26818.62,2295.14329,2023/6/7,13:00:00
bitcoin,26818.63,26818.63,26340.55,26443.57,5906.95885,2023/6/7,14:00:00
bitcoin,26443.56,26679.03,26236,26349.52,5675.3498,2023/6/7,15:00:00
bitcoin,26349.52,26439.34,26240.47,26329.16,3138.06466,2023/6/7,16:00:00
bitcoin,26329.15,26553.78,26272.63,26507.04,2310.94402,2023/6/7,17:00:00
bitcoin,26507.05,26530.08,26441.56,26472.94,1192.52054,2023/6/7,18:00:00
bitcoin,26472.95,26531.05,26442.37,26482.42,1028.3047,2023/6/7,19:00:00
bitcoin,26482.43,26493.3,26317.4,26359.93,1711.09205,2023/6/7,20:00:00
bitcoin,26359.94,26457.23,26125.01,26156,2031.37972,2023/6/7,21:00:00
bitcoin,26154.52,26373.33,26132.4,26275.9,1989.36987,2023/6/7,22:00:00
bitcoin,26275.9,26364.95,26257.35,26339.34,1020.03527,2023/6/7,23:00:00
bitcoin,26339.34,26440.49,26305.11,26390.01,1503.99009,2023/6/8,0:00:00
bitcoin,26390.01,26470,26383.9,26443.6,1022.65527,2023/6/8,1:00:00
bitcoin,26443.6,26446,26363.48,26386.51,1033.29331,2023/6/8,2:00:00
bitcoin,26386.5,26386.51,26210,26344.17,1658.6812,2023/6/8,3:00:00
bitcoin,26344.16,26428.06,26326.19,26400.97,718.48832,2023/6/8,4:00:00
bitcoin,26400.96,26435.22,26350,26377.51,839.63098,2023/6/8,5:00:00
bitcoin,26377.51,26495.01,26290.19,26427.34,1115.90348,2023/6/8,6:00:00
bitcoin,26427.34,26523.93,26416.92,26444.69,1051.35051,2023/6/8,7:00:00
bitcoin,26444.68,26463.99,26403.87,26441.54,620.38652,2023/6/8,8:00:00
bitcoin,26441.55,26444.18,26370,26385.06,750.87232,2023/6/8,9:00:00
bitcoin,26385.05,26496.1,26368.04,26484.77,799.15752,2023/6/8,10:00:00
bitcoin,26484.77,26504.94,26408.92,26432,1034.12004,2023/6/8,11:00:00
bitcoin,26432.01,26575.95,26370,26462.9,2417.66604,2023/6/8,12:00:00
bitcoin,26462.9,26479,26300,26400.93,2457.93413,2023/6/8,13:00:00
bitcoin,26400.92,26686.87,26351.32,26648.55,2988.17396,2023/6/8,14:00:00
bitcoin,26648.54,26810,26579.97,26721.68,2794.1661,2023/6/8,15:00:00
bitcoin,26721.69,26732.24,26414.02,26498.4,2839.83235,2023/6/8,16:00:00
bitcoin,26498.39,26515.12,26435.01,26485,976.46959,2023/6/8,17:00:00
bitcoin,26485,26571.99,26442,26550,1050.51441,2023/6/8,18:00:00
bitcoin,26550,26564.38,26515.99,26539.9,591.34861,2023/6/8,19:00:00
bitcoin,26539.86,26649.97,26521.07,26637.3,958.11632,2023/6/8,20:00:00
bitcoin,26637.31,26644.51,26552,26573.42,663.12157,2023/6/8,21:00:00
bitcoin,26573.42,26601.77,26525.89,26544.38,545.50744,2023/6/8,22:00:00
bitcoin,26544.39,26553.53,26488.01,26498.61,644.13075,2023/6/8,23:00:00
bitcoin,26498.62,26509.72,26430,26456.95,935.16043,2023/6/9,0:00:00
bitcoin,26456.95,26596.58,26439.98,26504.21,1113.87611,2023/6/9,1:00:00
bitcoin,26504.21,26537.18,26269.91,26457.51,2532.48238,2023/6/9,2:00:00
bitcoin,26457.5,26501.75,26439.11,26483.7,741.0086,2023/6/9,3:00:00
bitcoin,26483.69,26507.11,26424.35,26491.38,877.26907,2023/6/9,4:00:00
bitcoin,26491.38,26533.3,26475.51,26504.54,683.74932,2023/6/9,5:00:00
bitcoin,26504.54,26576.55,26475.24,26492.93,1051.33756,2023/6/9,6:00:00
bitcoin,26492.92,26500,26440.38,26493.43,1003.56886,2023/6/9,7:00:00
bitcoin,26493.44,26650,26491.66,26642.37,1657.03118,2023/6/9,8:00:00
bitcoin,26642.38,26685.43,26591,26639.03,1272.2901,2023/6/9,9:00:00
bitcoin,26639.03,26675.82,26602.51,26635.4,988.92677,2023/6/9,10:00:00
bitcoin,26635.39,26644.96,26560,26610.19,968.93409,2023/6/9,11:00:00
bitcoin,26610.18,26699.99,26610.18,26673.76,1186.0818,2023/6/9,12:00:00
bitcoin,26673.75,26783.33,26627.21,26634.65,2351.81394,2023/6/9,13:00:00
bitcoin,26634.64,26712.52,26536.96,26594.64,1793.16256,2023/6/9,14:00:00
bitcoin,26594.63,26633.76,26452.86,26477.37,1874.5623,2023/6/9,15:00:00
bitcoin,26477.36,26529.54,26442.98,26482.84,1257.10608,2023/6/9,16:00:00
bitcoin,26482.83,26515,26417.92,26496.06,1105.22958,2023/6/9,17:00:00
bitcoin,26496.05,26516.71,26412.44,26450,917.15989,2023/6/9,18:00:00
bitcoin,26450,26490,26383.05,26407.15,1165.90636,2023/6/9,19:00:00
bitcoin,26407.15,26470,26397.11,26451.16,869.25481,2023/6/9,20:00:00
bitcoin,26451.16,26499.5,26445.75,26479.52,534.364,2023/6/9,21:00:00
bitcoin,26479.51,26500,26458.07,26492.69,472.82674,2023/6/9,22:00:00
bitcoin,26492.69,26498.17,26449.78,26477.81,581.60717,2023/6/9,23:00:00
bitcoin,26477.8,26487.26,26450,26459.99,665.29959,2023/6/10,0:00:00
bitcoin,26459.99,26533.87,26311.31,26396.93,1547.82949,2023/6/10,1:00:00
bitcoin,26396.94,26437.08,26280,26326.92,1554.34919,2023/6/10,2:00:00
bitcoin,26326.93,26365.74,26266,26323.07,1254.18152,2023/6/10,3:00:00
bitcoin,26323.07,26349.17,25715.46,25765.28,9775.41263,2023/6/10,4:00:00
bitcoin,25765.29,25808.12,25456.41,25518.06,7756.38422,2023/6/10,5:00:00
bitcoin,25518.06,25638.93,25457.46,25538.81,5172.6708,2023/6/10,6:00:00
bitcoin,25538.81,25743.8,25493.27,25651.09,5389.58832,2023/6/10,7:00:00
bitcoin,25651.08,25750.25,25561.25,25669.07,3349.48241,2023/6/10,8:00:00
bitcoin,25669.06,25682.78,25614.85,25651.88,1441.75021,2023/6/10,9:00:00
bitcoin,25651.89,25701.68,25598.49,25698.31,1177.12476,2023/6/10,10:00:00
bitcoin,25698.3,25739.29,25659.07,25731.4,1197.11154,2023/6/10,11:00:00
bitcoin,25731.41,25731.41,25608.58,25616.18,1533.2788,2023/6/10,12:00:00
bitcoin,25616.19,25679.06,25572.94,25657.49,1219.23391,2023/6/10,13:00:00
bitcoin,25657.5,25706.57,25627,25668.34,1412.86466,2023/6/10,14:00:00
bitcoin,25668.35,25679.93,25600,25628.8,1103.39326,2023/6/10,15:00:00
bitcoin,25628.81,25649.5,25582.01,25588.67,1188.53634,2023/6/10,16:00:00
bitcoin,25588.67,26154,25400,26022.34,7288.3803,2023/6/10,17:00:00
bitcoin,26022.34,26043.49,25358,25547.28,4939.79125,2023/6/10,18:00:00
bitcoin,25547.28,25750.95,25540.56,25750,1558.2151,2023/6/10,19:00:00
bitcoin,25750.01,25873.54,25679.59,25751.25,1741.52798,2023/6/10,20:00:00
bitcoin,25751.25,25829.72,25687.26,25761.28,928.70332,2023/6/10,21:00:00
bitcoin,25761.29,25932.02,25745.78,25875.16,1084.6685,2023/6/10,22:00:00
bitcoin,25875.17,25892.38,25830,25841.21,664.82298,2023/6/10,23:00:00
bitcoin,25841.22,25850,25730.86,25750.28,1006.26589,2023/6/11,0:00:00
bitcoin,25750.27,25864.32,25718.97,25824.99,1035.45895,2023/6/11,1:00:00
bitcoin,25824.99,25827.93,25747.28,25766.72,1166.38053,2023/6/11,2:00:00
bitcoin,25766.71,25770,25695,25727.51,1010.00082,2023/6/11,3:00:00
bitcoin,25727.51,25759.99,25634.7,25727.74,1218.85905,2023/6/11,4:00:00
bitcoin,25727.74,25834.59,25727.74,25819.1,913.31373,2023/6/11,5:00:00
bitcoin,25819.1,25823.91,25767.34,25786.49,595.08665,2023/6/11,6:00:00
bitcoin,25786.49,25796.88,25740.02,25741.33,941.71498,2023/6/11,7:00:00
bitcoin,25741.32,25768.54,25695.08,25740.2,643.87081,2023/6/11,8:00:00
bitcoin,25740.21,25772.97,25701.42,25706.26,797.94329,2023/6/11,9:00:00
bitcoin,25706.25,25795.27,25695,25774.08,1170.50916,2023/6/11,10:00:00
bitcoin,25774.08,25842.44,25757.13,25796.06,1164.36338,2023/6/11,11:00:00
bitcoin,25796.05,25798.72,25747.61,25750,809.95086,2023/6/11,12:00:00
bitcoin,25750.01,25776.13,25672.68,25703.33,1389.19458,2023/6/11,13:00:00
bitcoin,25703.32,25806.11,25694.72,25753.19,950.1524,2023/6/11,14:00:00
bitcoin,25753.18,25778.08,25732.95,25751.36,932.80837,2023/6/11,15:00:00
bitcoin,25751.36,25953.24,25738.07,25868.39,2437.41159,2023/6/11,16:00:00
bitcoin,25868.39,26080.74,25836.88,25941.63,2832.13906,2023/6/11,17:00:00
bitcoin,25941.63,26047.58,25927.86,25975,1574.00804,2023/6/11,18:00:00
bitcoin,25974.99,26106.66,25934.56,26030.89,1470.74385,2023/6/11,19:00:00
bitcoin,26030.89,26206.88,26030.88,26123.68,1809.46899,2023/6/11,20:00:00
bitcoin,26123.69,26139.78,25972.64,26046.37,963.47924,2023/6/11,21:00:00
bitcoin,26046.37,26070,25745.03,25895.8,2097.21566,2023/6/11,22:00:00
bitcoin,25895.79,25938.8,25819.66,25925.55,1083.95607,2023/6/11,23:00:00
bitcoin,25925.54,26028.5,25856.84,25965.13,1363.72265,2023/6/12,0:00:00
bitcoin,25965.13,26000,25891.66,25935.17,1111.02989,2023/6/12,1:00:00
bitcoin,25935.17,25959.56,25602.11,25773.47,3157.17512,2023/6/12,2:00:00
bitcoin,25773.48,25848.84,25752.87,25791.29,1034.01167,2023/6/12,3:00:00
bitcoin,25791.29,25823.53,25756.57,25814.98,1104.75677,2023/6/12,4:00:00
bitcoin,25814.99,25818.89,25762.57,25772.8,771.01816,2023/6/12,5:00:00
bitcoin,25772.8,25905.63,25744.06,25844.34,1131.26471,2023/6/12,6:00:00
bitcoin,25844.34,25858.31,25773.2,25802.98,889.02955,2023/6/12,7:00:00
bitcoin,25802.97,25948.91,25780,25939.32,1461.74645,2023/6/12,8:00:00
bitcoin,25939.31,26106.48,25920,25965.1,2237.04529,2023/6/12,9:00:00
bitcoin,25965.1,26059.59,25944.18,25964.59,1224.51558,2023/6/12,10:00:00
bitcoin,25964.6,26029.25,25936.3,25988.83,910.4549,2023/6/12,11:00:00
bitcoin,25988.82,25993.6,25899.89,25933.1,967.00744,2023/6/12,12:00:00
bitcoin,25933.1,25933.11,25779.71,25798.3,1714.07782,2023/6/12,13:00:00
bitcoin,25798.29,25878.84,25734.47,25846.35,1501.21474,2023/6/12,14:00:00
bitcoin,25846.35,25866.34,25766.86,25824.63,1285.36761,2023/6/12,15:00:00
bitcoin,25824.63,25905.23,25789.26,25825.41,1232.739,2023/6/12,16:00:00
bitcoin,25825.41,25966.18,25652.04,25804.56,2309.53466,2023/6/12,17:00:00
bitcoin,25804.55,25863.48,25756.77,25845.31,864.86544,2023/6/12,18:00:00
bitcoin,25845.32,25851.27,25761.47,25824.23,807.4572,2023/6/12,19:00:00
bitcoin,25824.23,25898.99,25804.3,25893.48,745.83335,2023/6/12,20:00:00
bitcoin,25893.48,25939.33,25880.12,25930.52,649.35736,2023/6/12,21:00:00
bitcoin,25930.52,25970.05,25888.98,25929.93,788.63176,2023/6/12,22:00:00
bitcoin,25929.93,25938.48,25870,25905.19,638.65181,2023/6/12,23:00:00
bitcoin,25905.2,26033.91,25820,25868.89,1834.85547,2023/6/13,0:00:00
bitcoin,25868.88,26048.7,25818.07,25970.67,1294.33307,2023/6/13,1:00:00
bitcoin,25970.67,26157.99,25937.11,26125.49,2041.22597,2023/6/13,2:00:00
bitcoin,26125.49,26151.37,26043.04,26063.85,1476.54989,2023/6/13,3:00:00
bitcoin,26063.85,26070.18,25973.7,26055.51,1005.47285,2023/6/13,4:00:00
bitcoin,26055.51,26121.01,26030.89,26080.82,1109.71017,2023/6/13,5:00:00
bitcoin,26080.82,26133.03,26054.56,26080.01,806.11619,2023/6/13,6:00:00
