date,sym,open,high,low,close,volume
2021/10/1,eth,3000.62,3330,2969.07,3309.91,648714.6151
2021/10/2,eth,3309.91,3469,3257,3387.76,422551.1811
2021/10/3,eth,3387.77,3488,3342.51,3417.73,360586.8905
2021/10/4,eth,3417.73,3437.19,3270,3386.31,485204.642
2021/10/5,eth,3386.31,3545,3363.78,3515.27,393900.8818
2021/10/6,eth,3515.48,3632.11,3342,3574.89,618265.5402
2021/10/7,eth,3574.88,3653.98,3470.8,3587.47,486102.3591
2021/10/8,eth,3587.47,3695,3532,3563.13,403597.1437
2021/10/9,eth,3563.13,3635,3538.07,3574.82,361906.7514
2021/10/10,eth,3574.83,3604,3405,3414.22,580223.6302
2021/10/11,eth,3414.22,3623.8,3371,3542.12,493521.882
2021/10/12,eth,3542.12,3547.11,3403.21,3491.46,409377.1918
2021/10/13,eth,3491.43,3613,3412.7,3607.42,393463.1222
2021/10/14,eth,3607.41,3824,3586.04,3790.82,481894.1473
2021/10/15,eth,3790.82,3907.77,3734.1,3868.99,504321.732
2021/10/16,eth,3868.38,3971,3803.56,3829.96,373727.8549
2021/10/17,eth,3829.96,3919.19,3640,3846.85,368898.9831
2021/10/18,eth,3847,3893.14,3676,3744.96,401819.9734
2021/10/19,eth,3744.96,3886.89,3732,3877.03,341268.3723
2021/10/20,eth,3876.98,4169,3828.05,4161.15,537383.0973
2021/10/21,eth,4161.37,4375,4013.13,4052.99,798566.5581
2021/10/22,eth,4053,4167.41,3888,3972.2,463222.5428
2021/10/23,eth,3972.19,4172,3937.51,4167.12,326576.9601
2021/10/24,eth,4167.13,4186.57,3961.5,4082.33,350115.8386
2021/10/25,eth,4082.33,4236,4067.71,4220.37,347438.6534
2021/10/26,eth,4220.36,4297,4090.21,4131.52,414498.1599
2021/10/27,eth,4131.52,4307,3909,3922,704604.25
2021/10/28,eth,3921.99,4295,3890.17,4286.02,626378.5055
2021/10/29,eth,4286.01,4460.47,4265.97,4418.89,559231.0769
2021/10/30,eth,4418.89,4434.06,4232.2,4322.68,340223.069
2021/10/31,eth,4322.68,4399.14,4164.35,4287.21,412856.2893
2021/11/1,eth,4287.48,4386.58,4146.3,4319.43,417620.7073
2021/11/2,eth,4319.43,4599.6,4284.43,4589.89,468184.793
2021/11/3,eth,4589.68,4665.87,4455,4603.35,448658.3513
2021/11/4,eth,4603.35,4606.65,4420.08,4532.32,368218.257
2021/11/5,eth,4532.31,4570.05,4438.8,4474.24,305651.7244
2021/11/6,eth,4474.24,4530,4326.17,4518,322154.0973
2021/11/7,eth,4518,4637.98,4502.37,4612.59,243596.5952
2021/11/8,eth,4612.59,4822.97,4612,4807.98,391102.3181
2021/11/9,eth,4807.98,4838.28,4713.89,4732.33,311267.58
2021/11/10,eth,4732.33,4868,4461.93,4628.78,553596.9916
2021/11/11,eth,4628.68,4779,4576.47,4719,303688.9765
2021/11/12,eth,4719,4809.71,4507.85,4665.46,461580.0415
2021/11/13,eth,4665.47,4707.6,4584.08,4644.28,220720.6611
2021/11/14,eth,4644.27,4696.05,4514.12,4626.5,2.45E+05
2021/11/15,eth,4626.5,4772.01,4540,4563.78,3.75E+05
2021/11/16,eth,4563.77,4563.77,4103,4209.76,7.36E+05
2021/11/17,eth,4209.59,4299.91,4063.48,4287.8,4.73E+05
2021/11/18,eth,4288.07,4344.81,3956.44,3996.9,5.77E+05
2021/11/19,eth,3996.9,4308.97,3973.01,4294.76,4.20E+05
2021/11/20,eth,4294.75,4435.88,4199.86,4412.17,3.66E+05
2021/11/21,eth,4412.17,4451,4242.41,4258.31,3.40E+05
2021/11/22,eth,4259.7,4320,4022.74,4085.97,5.19E+05
2021/11/23,eth,4086.28,4385.59,4059.62,4339.44,5.03E+05
2021/11/24,eth,4339.45,4373.94,4167.65,4269.36,4.49E+05
2021/11/25,eth,4270.1,4550,4248.27,4524.85,4.46E+05
2021/11/26,eth,4524.48,4551,3913,4041.2,7.20E+05
2021/11/27,eth,4041.2,4183.66,4028.34,4095.29,2.75E+05
2021/11/28,eth,4095.29,4298.51,3964,4294.78,3.46E+05
2021/11/29,eth,4294.77,4458.92,4276.89,4444.53,4.07E+05
2021/11/30,eth,4444.54,4753,4346.36,4630.26,7.43E+05
2021/12/1,eth,4630.25,4778.75,4523.99,4582.95,5.08E+05
2021/12/2,eth,4582.95,4634.83,4433,4511.21,4.52E+05
2021/12/3,eth,4511.35,4654.88,4032.5,4215.73,6.78E+05
2021/12/4,eth,4215.01,4238.59,3503.68,4117.25,1.11E+06
2021/12/5,eth,4117.25,4248.19,4031.39,4196.44,5.36E+05
2021/12/6,eth,4196.44,4376.15,3921,4347.59,7.27E+05
2021/12/7,eth,4347.57,4425,4255.92,4306.4,4.21E+05
2021/12/8,eth,4306.4,4450.49,4222.95,4436.91,4.29E+05
2021/12/9,eth,4436.91,4488,4076.16,4105.64,462173.711
2021/12/10,eth,4105.64,4231.08,3887.37,3897.94,563236.5671
2021/12/11,eth,3898.31,4097.08,3828.22,4089.37,427853.4343
2021/12/12,eth,4089.68,4173.63,3986.25,4130,260535.5157
2021/12/13,eth,4130,4142.75,3671.45,3781.93,533467.2307
2021/12/14,eth,3781.92,3882.74,3685,3858.99,395145.7462
2021/12/15,eth,3858.99,4092.22,3643.73,4019.08,542068.0573
2021/12/16,eth,4019.54,4113.43,3942.11,3958.11,368780.031
2021/12/17,eth,3959.11,3994.1,3700,3875.42,463370.9225
2021/12/18,eth,3875.43,3996.93,3767.01,3959.93,339593.2543
2021/12/19,eth,3959.93,4032.43,3884,3924.14,306006.323
2021/12/20,eth,3924.14,3983.37,3753,3944.73,366916.4771
2021/12/21,eth,3944.72,4063,3913.21,4014.15,340826.3553
2021/12/22,eth,4014.41,4074.87,3933.4,3979.51,303191.8076
2021/12/23,eth,3979.51,4150,3893.23,4111.41,380207.8166
2021/12/24,eth,4111.41,4134.84,4017.17,4046.36,230833.1661
2021/12/25,eth,4046.35,4137.91,4018.62,4094.83,208126.8805
2021/12/26,eth,4094.36,4105,4000,4063.56,189309.255
2021/12/27,eth,4063.57,4127.46,4031,4037.23,222225.3761
2021/12/28,eth,4037.22,4037.23,3759.36,3792.75,358064.7163
2021/12/29,eth,3792.75,3827.78,3604.2,3630.19,302753.6375
2021/12/30,eth,3630.18,3769.1,3585,3709.27,249263.7305
2021/12/31,eth,3709.27,3815,3622.29,3676.23,268014.2942
2022/1/1,eth,3676.22,3776.45,3673.46,3765.54,154143.8968
2022/1/2,eth,3765.54,3857.44,3717.3,3828.27,154791.4263
2022/1/3,eth,3828.11,3853.09,3680,3765.89,2.36E+05
2022/1/4,eth,3765.89,3900.73,3713.11,3785.11,2.88E+05
2022/1/5,eth,3785.1,3848,3415,3540.63,3.98E+05
2022/1/6,eth,3539.82,3550.43,3300,3406.81,4.97E+05
2022/1/7,eth,3406.81,3416.76,3064.42,3199.24,6.70E+05
2022/1/8,eth,3198.68,3250,3000,3080.95,4.01E+05
2022/1/9,eth,3080.98,3211.72,3057.35,3151.97,2.76E+05
2022/1/10,eth,3151.97,3185,2928.83,3082.68,5.30E+05
2022/1/11,eth,3082.87,3263.54,3051.8,3239.72,3.62E+05
2022/1/12,eth,3239.73,3411.43,3206.2,3371.26,3.70E+05
2022/1/13,eth,3371.6,3410,3233.43,3240.61,3.36E+05
2022/1/14,eth,3240.61,3342.79,3188,3307.42,2.85E+05
2022/1/15,eth,3307.42,3371.64,3261,3326.04,2.03E+05
2022/1/16,eth,3326.51,3393.6,3269.62,3346.88,2.11E+05
2022/1/17,eth,3346.89,3357.57,3141.1,3209.67,2.84E+05
2022/1/18,eth,3209.68,3243.87,3082,3159.85,2.99E+05
2022/1/19,eth,3159.85,3174.87,3000,3084.02,3.33E+05
2022/1/20,eth,3084.02,3273.37,2987.15,3001.48,3.58E+05
2022/1/21,eth,3001.48,3034.12,2403,2568.15,1.02E+06
2022/1/22,eth,2567.47,2626,2300,2412.18,1.08E+06
2022/1/23,eth,2412.18,2556.78,2370.8,2539.01,5.80E+05
2022/1/24,eth,2539,2539.75,2159,2439.29,1.12E+06
2022/1/25,eth,2439.56,2506.55,2348.96,2458.83,5.10E+05
2022/1/26,eth,2459.04,2722,2402.03,2462.99,8.06E+05
2022/1/27,eth,2463,2521,2316.43,2424.25,5.99E+05
2022/1/28,eth,2424.02,2558.98,2357.88,2544.99,485149.8065
2022/1/29,eth,2544.99,2636.66,2520.01,2601.43,376666.8246
2022/1/30,eth,2601.43,2640,2542.5,2601.68,290770.0859
2022/1/31,eth,2601.67,2706.77,2476.07,2686.94,444584.851
2022/2/1,eth,2686.94,2813,2673.52,2787.23,390034.2736
2022/2/2,eth,2787.48,2810.88,2612.72,2680.67,447852.1228
2022/2/3,eth,2680.25,2726.64,2576.05,2695.46,405043.3931
2022/2/4,eth,2695.21,2995,2671.4,2994.99,664002.9328
2022/2/5,eth,2994.99,3060.47,2958.01,3012.65,356803.3071
2022/2/6,eth,3012.64,3074.56,2950.21,3054.99,249394.5966
2022/2/7,eth,3055,3186,2991.8,3139.77,455070.2529
2022/2/8,eth,3139.77,3232.87,3025.21,3116.69,514773.5837
2022/2/9,eth,3116.69,3269.7,3055,3243.94,370267.8913
2022/2/10,eth,3243.6,3283.66,3056.74,3072.49,578212.8383
2022/2/11,eth,3072.36,3138.62,2879,2927.54,462025.8751
2022/2/12,eth,2927.54,2985.98,2858.3,2918.88,336250.3131
2022/2/13,eth,2918.58,2954.4,2836.7,2871.13,242751.3547
2022/2/14,eth,2871.14,2964.97,2829.01,2929.75,381778.238
2022/2/15,eth,2929.75,3196.19,2912.06,3183.52,448971.754
2022/2/16,eth,3183.53,3186.77,3044.03,3122.3,319997.6244
2022/2/17,eth,3122.31,3160,2851.55,2891.87,488693.2624
2022/2/18,eth,2891.88,2943.97,2750,2779.48,502977.4069
2022/2/19,eth,2779.3,2830.96,2694.45,2763.63,293838.0025
2022/2/20,eth,2763.63,2764.64,2576,2621.99,386384.904
2022/2/21,eth,2621.99,2759.51,2558,2568.02,761838.9858
2022/2/22,eth,2568.03,2665.74,2500,2636.29,6.93E+05
2022/2/23,eth,2636.28,2753.55,2575.83,2579.71,5.04E+05
2022/2/24,eth,2579.7,2740,2300,2596.2,1.40E+06
2022/2/25,eth,2596.26,2834.97,2571.72,2768.49,6.79E+05
2022/2/26,eth,2768.05,2878,2727.5,2779.47,4.18E+05
2022/2/27,eth,2779.47,2836.33,2557.98,2616.79,6.50E+05
2022/2/28,eth,2616.79,2951.6,2568.62,2920.95,7.34E+05
2022/3/1,eth,2920.83,3037.94,2854.09,2976.33,6.74E+05
2022/3/2,eth,2976.33,3043.91,2914.21,2947.3,6.15E+05
2022/3/3,eth,2947.31,2970.97,2785,2833.99,4.46E+05
2022/3/4,eth,2834,2836.17,2573,2622.1,5.56E+05
2022/3/5,eth,2622.11,2685.12,2589.38,2665.15,2.69E+05
2022/3/6,eth,2665.16,2676.29,2535,2551.29,3.36E+05
2022/3/7,eth,2551.3,2649,2445,2491.12,6.20E+05
2022/3/8,eth,2491.12,2624,2480.15,2575.97,5.62E+05
2022/3/9,eth,2575.98,2775.85,2567.7,2726.98,5.63E+05
2022/3/10,eth,2726.98,2733.25,2550.27,2606.7,5.59E+05
2022/3/11,eth,2606.69,2676.78,2522.57,2556.86,4.95E+05
2022/3/12,eth,2556.86,2616.79,2553.39,2568.8,2.19E+05
2022/3/13,eth,2568.8,2603.32,2493,2515.65,3.17E+05
2022/3/14,eth,2515.66,2609.6,2498.67,2589.41,3.87E+05
2022/3/15,eth,2589.42,2669,2507,2617.73,4.61E+05
2022/3/16,eth,2617.74,2788,2603.38,2773.81,6.66E+05
2022/3/17,eth,2773.8,2836,2746.42,2811.92,3.79E+05
2022/3/18,eth,2811.91,2984,2765.59,2938.92,5.57E+05
2022/3/19,eth,2938.84,2987.7,2890.86,2950.84,325971.5398
2022/3/20,eth,2950.85,2964.17,2817.21,2861.38,377608.8214
2022/3/21,eth,2861.39,2960.57,2829.81,2890.03,450223.9073
2022/3/22,eth,2890.03,3052.85,2886.43,2969.64,564868.9839
2022/3/23,eth,2969.64,3045.2,2920.65,3036,453962.7298
2022/3/24,eth,3035.99,3129.11,2999.11,3110.76,577171.5239
2022/3/25,eth,3110.75,3193.28,3076,3102.14,489099.5572
2022/3/26,eth,3102.13,3153.2,3084.9,3145,207134.847
2022/3/27,eth,3145.01,3299.37,3126.02,3295.65,335467.4145
2022/3/28,eth,3295.65,3431.15,3275.01,3332.92,527237.1133
2022/3/29,eth,3332.91,3481.87,3329.68,3400.51,465899.8226
2022/3/30,eth,3400.51,3446.9,3331.84,3385.79,356082.5231
2022/3/31,eth,3385.8,3444.83,3261.35,3281.51,455091.2395
2022/4/1,eth,3281.51,3481.29,3210.68,3455.21,532169.2392
2022/4/2,eth,3455.2,3532.2,3433.14,3443.77,499893.29
2022/4/3,eth,3443.77,3580.34,3412.11,3521.91,381581.7683
2022/4/4,eth,3521.9,3547,3405.97,3519.5,449984.1586
2022/4/5,eth,3519.5,3555,3400,3406.99,397782.7437
2022/4/6,eth,3407,3407.5,3162.39,3168.51,736273.1047
2022/4/7,eth,3168.52,3268.98,3143.15,3227.19,458179.3272
2022/4/8,eth,3227.2,3314.02,3173.52,3192.39,502422.5048
2022/4/9,eth,3192.39,3268.4,3181.28,3258.57,212444.2566
2022/4/10,eth,3258.57,3307.22,3193,3203.04,232303.2326
2022/4/11,eth,3203.04,3213.63,2950,2979.74,693394.2912
2022/4/12,eth,2979.75,3085,2950,3027.66,579522.9505
2022/4/13,eth,3027.65,3128.97,2996.86,3118.28,419101.494
2022/4/14,eth,3118.28,3145,2976.3,3021.98,408382.5572
2022/4/15,eth,3021.98,3060.92,2993.13,3040.56,249626.2981
2022/4/16,eth,3040.57,3086.1,3010.03,3059.3,176352.4165
2022/4/17,eth,3059.3,3083,2981.7,2988.06,243772.074
2022/4/18,eth,2988.07,3069.6,2883.22,3055.56,510251.6536
2022/4/19,eth,3055.56,3131,3030.34,3101.77,359375.0038
2022/4/20,eth,3101.74,3166.5,3036.45,3076.04,415000.0685
2022/4/21,eth,3076.03,3180,2942.31,2983.58,562699.697
2022/4/22,eth,2983.57,3034.32,2930.35,2962.39,452433.082
2022/4/23,eth,2962.39,2978.03,2913.89,2933.03,187576.7324
2022/4/24,eth,2933.04,2967.06,2912.09,2921,218957.0222
2022/4/25,eth,2920.99,3025.65,2797.01,3006.62,619198.3616
2022/4/26,eth,3006.63,3039.54,2767,2809.67,531184.3504
2022/4/27,eth,2809.68,2919.87,2794.46,2888.96,488951.2416
2022/4/28,eth,2888.95,2980,2853.83,2936.93,537392.9978
2022/4/29,eth,2936.92,2946.46,2776.63,2817.13,525978.147
2022/4/30,eth,2817.13,2841.63,2709.26,2726.66,367757.2469
2022/5/1,eth,2726.67,2849.9,2716.13,2824.81,442544.8792
2022/5/2,eth,2824.81,2894.22,2778.78,2856.54,521706.8567
2022/5/3,eth,2856.54,2861.47,2755.19,2781.7,371331.1796
2022/5/4,eth,2781.7,2965.85,2771.74,2940.64,548738.0668
2022/5/5,eth,2940.65,2954.65,2683,2747.97,734845.3194
2022/5/6,eth,2747.96,2758.18,2632.95,2692.85,711449.3234
2022/5/7,eth,2692.86,2704.36,2584.75,2635.34,371271.4532
2022/5/8,eth,2635.35,2642,2484,2519.71,7.58E+05
2022/5/9,eth,2519.71,2530.78,2225,2228.55,1.57E+06
2022/5/10,eth,2229,2457.34,2200,2342.05,1.55E+06
2022/5/11,eth,2342.04,2451.37,2005,2084.99,2.02E+06
2022/5/12,eth,2084.99,2195,1800,1960.22,2.31E+06
2022/5/13,eth,1960.22,2147.54,1940.23,2009.69,1.13E+06
2022/5/14,eth,2009.69,2070.06,1951.21,2056.48,5.64E+05
2022/5/15,eth,2056.47,2167,2000.68,2145.29,5.14E+05
2022/5/16,eth,2145.29,2145.29,1979.12,2023.66,8.22E+05
2022/5/17,eth,2023.66,2122.42,2008,2090.72,5.68E+05
2022/5/18,eth,2090.72,2110.72,1908,1915.11,6.32E+05
2022/5/19,eth,1915.11,2040.39,1903.18,2019.55,7.41E+05
2022/5/20,eth,2019.55,2064,1923,1959.08,5.77E+05
2022/5/21,eth,1959.08,1990.86,1937.36,1975.07,2.39E+05
2022/5/22,eth,1975.06,2056.41,1966.33,2043.19,3.56E+05
2022/5/23,eth,2043.19,2088.5,1957.12,1973.32,6.36E+05
2022/5/24,eth,1973.33,1993.83,1913.02,1979.41,5.34E+05
2022/5/25,eth,1979.4,2022.34,1934.61,1942.63,5.25E+05
2022/5/26,eth,1942.64,1966.01,1735,1792.23,1.17E+06
2022/5/27,eth,1792.24,1822.26,1703,1727.27,1.30E+06
2022/5/28,eth,1727.26,1808.98,1722.26,1792.22,5.58E+05
2022/5/29,eth,1792.21,1827.4,1759.96,1813.64,4.32E+05
2022/5/30,eth,1813.64,2013,1803.18,1998.78,8.15E+05
2022/5/31,eth,1998.78,2016.45,1925,1941.9,7.51E+05
2022/6/1,eth,1941.9,1972.58,1763.75,1817.95,1.04E+06
2022/6/2,eth,1817.96,1853.05,1782.42,1834.08,7.89E+05
2022/6/3,eth,1834.09,1843.91,1737,1775.12,7.41E+05
2022/6/4,eth,1775.13,1816,1748.43,1804.58,3.88E+05
2022/6/5,eth,1804.58,1830.17,1773.05,1806.23,3.72E+05
2022/6/6,eth,1806.22,1920,1804.35,1859.84,8.04E+05
2022/6/7,eth,1859.84,1874.98,1725.13,1813.33,1.40E+06
2022/6/8,eth,1813.33,1838.77,1765.28,1791.88,9.42E+05
2022/6/9,eth,1791.88,1833,1777.33,1788.81,5.35E+05
2022/6/10,eth,1788.8,1804.32,1655.93,1662.91,9.55E+05
2022/6/11,eth,1662.91,1682.21,1496.74,1532.89,1.22E+06
2022/6/12,eth,1532.89,1547,1423,1434.84,1.56E+06
2022/6/13,eth,1434.84,1455,1165.45,1209.82,3.63E+06
2022/6/14,eth,1209.35,1268.45,1075.8,1208.9,2.72E+06
2022/6/15,eth,1208.9,1250,1014.4,1237.52,3.11E+06
2022/6/16,eth,1237.53,1257.85,1051.55,1068.5,1.45E+06
2022/6/17,eth,1068.5,1118,1051.11,1086.94,1.22E+06
2022/6/18,eth,1086.93,1097.58,881.56,995.13,2.31E+06
2022/6/19,eth,995.12,1158.62,936.15,1128.53,2.02E+06
2022/6/20,eth,1128.53,1170,1053,1128.24,1.72E+06
2022/6/21,eth,1128.24,1194,1109.23,1125.85,1.31E+06
2022/6/22,eth,1125.86,1127.33,1043.65,1050.19,1.31E+06
2022/6/23,eth,1050.19,1155,1045.3,1144.72,1.28E+06
2022/6/24,eth,1144.71,1245.43,1132,1225.02,1.34E+06
2022/6/25,eth,1225.02,1256.77,1180,1242.36,8.62E+05
2022/6/26,eth,1242.31,1280,1194.6,1197.79,8.84E+05
2022/6/27,eth,1197.79,1238.93,1172.49,1192.51,8.69E+05
2022/6/28,eth,1192.51,1237.99,1136.32,1144.05,1.10E+06
2022/6/29,eth,1144.05,1156.8,1087.42,1100.21,1.30E+06
2022/6/30,eth,1100.21,1106.62,998,1071.01,1.42E+06
2022/7/1,eth,1071.02,1117,1033.44,1059.73,1.56E+06
2022/7/2,eth,1059.73,1078.88,1028.29,1067.01,7.15E+05
2022/7/3,eth,1067.01,1088.34,1040.78,1074.26,6.45E+05
2022/7/4,eth,1074.26,1160.9,1045.37,1151,1.15E+06
2022/7/5,eth,1151.01,1174.9,1076.34,1132.5,1.40E+06
2022/7/6,eth,1132.51,1205,1111.44,1186.57,1.21E+06
2022/7/7,eth,1186.57,1254.29,1163.18,1237.49,1.00E+06
2022/7/8,eth,1237.49,1276.46,1193.15,1214.04,1.19E+06
2022/7/9,eth,1214.03,1235.4,1204.67,1217.02,5.76E+05
2022/7/10,eth,1217.02,1219.95,1153,1168.36,1.02E+06
2022/7/11,eth,1168.37,1171.29,1091.71,1096.4,1.20E+06
2022/7/12,eth,1096.37,1098.26,1033.46,1038.58,1.26E+06
2022/7/13,eth,1038.58,1119.18,1006.32,1115,2.04E+06
2022/7/14,eth,1115.01,1214.65,1072.11,1193.42,1.61E+06
2022/7/15,eth,1193.42,1287.82,1181.05,1231.25,1.47E+06
2022/7/16,eth,1231.25,1422.91,1191.23,1355.85,1.49E+06
2022/7/17,eth,1355.84,1387,1319.04,1338.65,1.25E+06
2022/7/18,eth,1338.65,1597.47,1336.07,1581.04,2.03E+06
2022/7/19,eth,1581.03,1631,1493.11,1542.32,1.85E+06
2022/7/20,eth,1542.33,1620.4,1484.23,1521.58,1.35E+06
2022/7/21,eth,1521.63,1605.98,1463.56,1575.45,1.25E+06
2022/7/22,eth,1575.45,1650.05,1516.11,1535.27,1.17E+06
2022/7/23,eth,1535.27,1596.51,1488,1548.67,8.51E+05
2022/7/24,eth,1548.66,1664.34,1545.67,1597.7,1.01E+06
2022/7/25,eth,1597.7,1609.55,1435.58,1440.79,1.42E+06
2022/7/26,eth,1440.79,1454.11,1356.17,1449.12,1.20E+06
2022/7/27,eth,1449.12,1644.44,1420.83,1635.74,1.51E+06
2022/7/28,eth,1635.74,1784.79,1593.27,1724.52,1.58E+06
2022/7/29,eth,1724.52,1765.99,1655.02,1721.68,1.21E+06
2022/7/30,eth,1721.68,1744.85,1673.01,1697,7.35E+05
2022/7/31,eth,1697,1754.69,1666,1678.12,6.96E+05
2022/8/1,eth,1678.12,1704.68,1606.12,1630.28,8.02E+05
2022/8/2,eth,1630.28,1678,1559.28,1630.91,1.08E+06
2022/8/3,eth,1630.91,1685.03,1589.71,1618.16,7.78E+05
2022/8/4,eth,1618.16,1662.79,1580.39,1607.96,7.36E+05
2022/8/5,eth,1607.97,1742.07,1605.64,1736.81,1.01E+06
2022/8/6,eth,1736.81,1749.93,1685.26,1690.6,5.23E+05
2022/8/7,eth,1690.6,1729.79,1668,1700.19,4.40E+05
2022/8/8,eth,1700.2,1818,1693.87,1777.05,7.82E+05
2022/8/9,eth,1777.05,1790.83,1667.93,1702.76,8.18E+05
2022/8/10,eth,1702.76,1885,1656.78,1853.57,1.32E+06
2022/8/11,eth,1853.58,1942,1850.32,1880.19,1.11E+06
2022/8/12,eth,1880.19,1964.71,1853.06,1958.28,7.18E+05
2022/8/13,eth,1958.28,2020,1946.5,1983.55,6.96E+05
2022/8/14,eth,1983.55,2030,1906,1935.31,5.70E+05
2022/8/15,eth,1935.32,2012.47,1872.31,1899.06,9.49E+05
2022/8/16,eth,1899.05,1915,1853,1876.67,6.23E+05
2022/8/17,eth,1876.67,1959.43,1818.74,1834.25,9.52E+05
2022/8/18,eth,1834.24,1882.37,1821.25,1846.39,6.06E+05
2022/8/19,eth,1846.39,1848,1602.37,1609.01,1.42E+06
2022/8/20,eth,1609,1657.08,1523.67,1576.04,9.15E+05
2022/8/21,eth,1576.03,1646.52,1562.34,1618.13,7.81E+05
2022/8/22,eth,1618.13,1629.72,1529.92,1624.66,9.41E+05
2022/8/23,eth,1624.65,1676.07,1563.76,1665.41,9.40E+05
2022/8/24,eth,1665.4,1694.13,1604.92,1656.56,7.45E+05
2022/8/25,eth,1656.56,1722,1653.68,1695.11,6.03E+05
2022/8/26,eth,1695.11,1706.45,1486.85,1508.18,1.15E+06
2022/8/27,eth,1508.18,1518.42,1447.52,1491.06,7.56E+05
2022/8/28,eth,1491.06,1511,1424,1426.76,5.45E+05
2022/8/29,eth,1426.76,1559.99,1422.08,1551.8,8.26E+05
2022/8/30,eth,1551.79,1606.13,1473.61,1524.59,1.00E+06
2022/8/31,eth,1524.59,1619.78,1524.59,1554.1,9.49E+05
2022/9/1,eth,1554.11,1599,1512.77,1586.16,7.29E+05
2022/9/2,eth,1586.17,1650,1546.41,1575.35,9.19E+05
2022/9/3,eth,1575.35,1582.71,1534.28,1557.46,3.21E+05
2022/9/4,eth,1557.45,1583.66,1540.66,1579.28,2.97E+05
2022/9/5,eth,1579.29,1631.99,1556.56,1617.8,5.03E+05
2022/9/6,eth,1617.8,1687.4,1555,1559.01,1.01E+06
2022/9/7,eth,1559.01,1657.5,1490.66,1630,8.51E+05
2022/9/8,eth,1630,1663.56,1595.06,1635.37,6.45E+05
2022/9/9,eth,1635.37,1746.13,1630.51,1718.23,8.37E+05
2022/9/10,eth,1718.24,1789,1706.03,1774.12,4.11E+05
2022/9/11,eth,1774.12,1789,1720.1,1766.11,4.09E+05
2022/9/12,eth,1766.12,1783,1693,1716.37,6.31E+05
2022/9/13,eth,1716.37,1760.51,1560.54,1574.4,1.13E+06
2022/9/14,eth,1574.4,1647.01,1552.38,1638.39,7.65E+05
2022/9/15,eth,1638.4,1655.2,1458,1472.75,1.34E+06
2022/9/16,eth,1472.76,1483.35,1405.52,1433.9,6.94E+05
2022/9/17,eth,1433.9,1476.13,1409.12,1468.83,4.21E+05
2022/9/18,eth,1468.82,1469.63,1325.55,1334.51,8.04E+05
2022/9/19,eth,1334.51,1393.35,1280,1375.98,9.75E+05
2022/9/20,eth,1375.98,1384.78,1312.71,1322.93,6.58E+05
2022/9/21,eth,1322.94,1408.9,1220,1245.78,1.19E+06
2022/9/22,eth,1245.79,1350.08,1237.32,1326.46,9.04E+05
2022/9/23,eth,1326.47,1360,1262.15,1327.25,9.74E+05
2022/9/24,eth,1327.24,1349.33,1306.52,1317.13,5.18E+05
2022/9/25,eth,1317.13,1337,1269.27,1294.63,5.16E+05
2022/9/26,eth,1294.62,1340.42,1277.85,1336.17,7.99E+05
2022/9/27,eth,1336.17,1400,1303.75,1328.02,8.61E+05
2022/9/28,eth,1328.01,1355.7,1253.2,1337.2,9.19E+05
2022/9/29,eth,1337.2,1352.02,1288.52,1335.7,7.71E+05
2022/9/30,eth,1335.69,1373.19,1313.35,1328.72,7.41E+05
2022/10/1,eth,1328.71,1333.69,1302.68,1311.79,2.52E+05
2022/10/2,eth,1311.79,1317.93,1270,1276.72,3.72E+05
2022/10/3,eth,1276.72,1329.9,1263.04,1323.09,4.84E+05
2022/10/4,eth,1323.1,1369.55,1318.66,1361.49,4.76E+05
2022/10/5,eth,1361.5,1364.77,1316.29,1352.2,4.84E+05
2022/10/6,eth,1352.2,1383.99,1345.01,1352.06,5.74E+05
2022/10/7,eth,1352.07,1361.75,1317.26,1331.1,4.92E+05
2022/10/8,eth,1331.1,1337.35,1303.51,1315.48,2.03E+05
2022/10/9,eth,1315.48,1329,1307.26,1323.13,1.86E+05
2022/10/10,eth,1323.13,1338,1288,1290.03,3.94E+05
2022/10/11,eth,1290.03,1298,1267.01,1280.11,4.29E+05
2022/10/12,eth,1280.11,1306.87,1275.25,1294.44,3.70E+05
2022/10/13,eth,1294.44,1301.58,1190,1287.08,9.46E+05
2022/10/14,eth,1287.08,1343.12,1283.39,1296.27,6.70E+05
2022/10/15,eth,1296.26,1301.69,1263.64,1274.92,2.87E+05
2022/10/16,eth,1274.93,1315.35,1274.67,1305.95,2.93E+05
2022/10/17,eth,1305.96,1338.57,1295.64,1331.4,4.60E+05
2022/10/18,eth,1331.39,1341.73,1286.72,1310.71,5.73E+05
2022/10/19,eth,1310.71,1313.5,1280.31,1285.09,3.69E+05
2022/10/20,eth,1285.09,1310.87,1270.36,1282.57,4.29E+05
2022/10/21,eth,1282.57,1306.97,1252.65,1299.75,4.68E+05
2022/10/22,eth,1299.76,1320.2,1294.32,1313.61,2.22E+05
2022/10/23,eth,1313.62,1371.55,1299.44,1364.2,4.32E+05
2022/10/24,eth,1364.19,1370.6,1324.17,1343.61,6.12E+05
2022/10/25,eth,1343.61,1525.16,1334.94,1459.74,1.13E+06
2022/10/26,eth,1459.74,1594.99,1457.44,1566.1,1.24E+06
2022/10/27,eth,1566.11,1578.58,1503.2,1514.05,8.69E+05
2022/10/28,eth,1514.04,1574.9,1479.82,1554.41,8.59E+05
2022/10/29,eth,1554.4,1663.06,1547.66,1619.55,9.14E+05
